,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-06-07,432.53213538988376,442.0896048759505,432.3283089060183,439.98333740234375,14999572,0.0,0.0
2018-06-08,437.7185551252715,446.8683417601719,435.114014798121,445.8718566894531,14289325,0.0,0.0
2018-06-11,447.1174846046587,452.93801438460514,443.47113426463926,445.101806640625,15018718,0.0,0.0
2018-06-12,445.441525662396,452.9606701194909,444.0373573726884,451.66973876953125,16285583,0.0,0.0
2018-06-13,452.96067895687537,455.63316149756685,448.2046064473372,454.09307861328125,12962502,0.0,0.0
2018-06-14,451.805604089482,458.30558557855403,447.2533583557983,456.56170654296875,11997529,0.0,0.0
2018-06-15,455.67846820891333,463.60526601136354,452.6209799854893,459.3927307128906,24705890,0.0,0.0
2018-06-18,456.9467233952865,462.2237158798887,456.13138720645475,460.00421142578125,12363932,0.0,0.0
2018-06-19,459.2568381698817,459.6645214011516,450.0843736635652,451.1715087890625,13881382,0.0,0.0
2018-06-20,451.1488375736809,463.3334956447326,450.62794762894504,461.68017578125,15735681,0.0,0.0
2018-06-21,463.58259291418466,469.2672686550789,462.60872500501887,467.4327697753906,22988909,0.0,0.0
2018-06-22,465.8247311725028,466.1871196024139,456.7881818379353,458.6226806640625,35370008,0.0,0.0
2018-06-25,458.12442651767805,460.4345205660421,454.00248095666893,454.9763488769531,11369371,0.0,0.0
2018-06-26,455.67844185933086,455.67844185933086,441.7499053603725,443.42584228515625,17649122,0.0,0.0
2018-06-27,443.2220055633413,446.34743570083396,436.0652195654381,437.4920654296875,19595831,0.0,0.0
2018-06-28,435.7481475258942,438.6923985079302,425.91890956480273,428.0251770019531,18770484,0.0,0.0
2018-06-29,429.9049653263913,441.86314904331977,429.8596705503499,440.4815979003906,17425606,0.0,0.0
2018-07-02,440.4363010154212,440.4363010154212,433.48337150535923,435.114013671875,14570004,0.0,0.0
2018-07-03,437.1070621727083,443.1993911914647,435.0007945369921,439.9607238769531,11084063,0.0,0.0
2018-07-04,440.18719326936576,449.3370103984657,439.8248350516393,448.47637939453125,10938521,0.0,0.0
2018-07-05,451.6017791118539,456.76553454849557,434.2081020510247,436.88055419921875,40946479,0.0,0.0
2018-07-06,436.99380483601243,445.2603432712412,436.8805678971006,442.7917175292969,20039239,0.0,0.0
2018-07-09,447.1174961557655,452.96067347420035,445.48682373765195,451.6470947265625,11309207,0.0,0.0
2018-07-10,454.2062924932796,465.8700295278272,452.96065595816265,464.60174560546875,22846197,0.0,0.0
2018-07-11,464.2846925394387,471.4867735007084,461.04602538116694,470.5355529785156,18953870,0.0,0.0
2018-07-12,473.0494647325588,497.80375452844265,472.256775939271,490.261962890625,52736376,0.0,0.0
2018-07-13,489.4240043847477,502.33337786680426,489.19750027703736,498.1661376953125,39301408,0.0,0.0
2018-07-16,498.16615733706175,502.28810289689835,486.0494419253408,487.4762878417969,14427529,0.0,0.0
2018-07-17,488.4274981486153,496.4222375962971,484.48673177512484,494.7915954589844,14150770,0.0,0.0
2018-07-18,497.5320070521544,500.3403739107421,487.9745370618403,494.8822021484375,10241565,0.0,0.0
2018-07-19,495.2218851779125,505.05112327604184,492.0738076716489,500.4535827636719,11885426,0.0,0.0
2018-07-20,504.32643525441733,515.6957265461347,503.6469833687761,511.2341003417969,17538801,0.0,0.0
2018-07-23,511.75496805224236,511.75496805224236,504.1905588226874,507.45184326171875,12779803,0.0,0.0
2018-07-24,508.2218987203117,510.3734308100344,501.6086497883355,503.2166748046875,9775749,0.0,0.0
2018-07-25,502.7863381877687,508.67484039892514,500.15918074618565,505.11907958984375,13014255,0.0,0.0
2018-07-26,502.83162824985476,507.99541400766634,501.78981819068207,503.08074951171875,14053674,0.0,0.0
2018-07-27,507.0894882616476,515.1974953438895,503.76023139870773,511.77764892578125,14610585,0.0,0.0
2018-07-30,511.8455557549228,524.2113927541923,510.9396602122662,521.5389404296875,30344461,0.0,0.0
2018-07-31,521.3577691945133,539.2043954437041,519.61389001173,537.2113647460938,30350826,0.0,0.0
2018-08-01,539.2043681248633,544.8663964861092,536.9395688750981,540.087646484375,21227054,0.0,0.0
2018-08-02,539.702687220679,539.702687220679,528.1295391245919,529.2166137695312,13668930,0.0,0.0
2018-08-03,532.2287822024175,536.0789590034974,529.7601262680452,533.112060546875,14536058,0.0,0.0
2018-08-06,532.9988163440725,541.7409501422464,532.3873670954276,540.200927734375,8785462,0.0,0.0
2018-08-07,541.2427192880414,544.1870007846014,533.1347121885836,536.3960571289062,8879612,0.0,0.0
2018-08-08,536.7584352972542,553.7444613479669,536.7584352972542,551.5702514648438,17307566,0.0,0.0
2018-08-09,553.2914664470255,557.9116544960899,548.9883418265114,551.6834716796875,14976885,0.0,0.0
2018-08-10,548.5354270977398,550.3472787007812,544.594660444017,545.4552612304688,7833494,0.0,0.0
2018-08-13,542.4430101701861,543.5301452060454,535.7165851324382,537.9813842773438,10211072,0.0,0.0
2018-08-14,539.0232213612062,551.3437638843467,536.4413585278894,548.354248046875,11592139,0.0,0.0
2018-08-16,545.0249127153417,550.8001472940776,541.5144167227174,543.9151000976562,13086024,0.0,0.0
2018-08-17,547.6294709373557,550.5284576910435,543.575497575785,545.25146484375,8379864,0.0,0.0
2018-08-20,547.131192851083,560.2217457499115,547.0179256760424,559.3611450195312,16639535,0.0,0.0
2018-08-21,560.4255744910638,566.8802308307704,555.7827090722136,564.9324951171875,15923396,0.0,0.0
2018-08-23,564.5248525405506,577.0718677401709,560.9465049323978,575.0109252929688,17429373,0.0,0.0
2018-08-24,573.1085262107409,579.7670398750392,570.753137324479,578.6572875976562,14550512,0.0,0.0
2018-08-27,579.5178689869757,586.969071239361,579.2234831820784,584.9987182617188,12188510,0.0,0.0
2018-08-28,587.037038483649,599.26699064394,586.5840907311193,597.4551391601562,19018790,0.0,0.0
2018-08-29,596.2321275170575,601.9847454700731,584.4098886537937,586.2216796875,24230135,0.0,0.0
2018-08-30,585.9498562210764,587.5579113235679,575.4638444628945,577.2756958007812,21545859,0.0,0.0
2018-08-31,575.2600416961985,575.2600416961985,560.1311632456448,562.4186401367188,33479841,0.0,0.0
2018-09-03,563.9360251703091,569.7792324670974,555.3523933220507,556.756591796875,26686176,0.0,0.0
2018-09-04,559.4743387990856,568.375034068149,556.6886799466764,562.5545043945312,19333815,0.0,0.0
2018-09-05,562.8035861559638,567.401156849536,547.4029398531202,555.78271484375,22584608,0.0,0.0
2018-09-06,557.2095526297398,573.3122987996355,555.0353429419101,571.3645629882812,24487897,0.0,0.0
2018-09-07,572.9499518201474,580.4011541599721,568.2391741498528,579.155517578125,23389269,0.0,0.0
2018-09-10,577.5248077068459,578.4307636454035,566.246106800589,568.8506469726562,15440786,0.0,0.0
2018-09-11,570.2775460482119,574.5353763038372,559.0667554238711,560.6294555664062,23787332,0.0,0.0
2018-09-12,567.0161280610919,570.141588418062,556.6207052844887,567.333251953125,17642490,0.0,0.0
2018-09-14,570.4586385345004,577.7965731809387,565.1363515232428,567.6276245117188,17233514,0.0,0.0
2018-09-17,566.540568935085,566.540568935085,553.3367490855286,555.2844848632812,14773803,0.0,0.0
2018-09-18,555.3297836796736,561.3994649296772,550.0527912262611,551.321044921875,16660044,0.0,0.0
2018-09-19,554.4238279946215,554.4238279946215,544.0057878806268,548.422119140625,24642640,0.0,0.0
2018-09-21,552.1590358895637,560.4935164670413,536.0789672891251,551.4796142578125,41713856,0.0,0.0
2018-09-24,550.0980684174243,561.6259208517303,545.5910872804128,558.0701904296875,22098277,0.0,0.0
2018-09-25,559.6328955037699,563.9360199633087,541.287967846632,557.4133911132812,21250513,0.0,0.0
2018-09-26,561.2182878889913,567.9900079370749,555.8507058662025,566.8349609375,13992341,0.0,0.0
2018-09-27,568.4656900786499,572.0893933886043,560.5388617657513,567.8994750976562,23642923,0.0,0.0
2018-09-28,570.6851582640645,576.0301233282136,564.9778349868208,569.8018798828125,24220992,0.0,0.0
2018-10-01,569.6886871860722,569.6886871860722,545.3646658499802,557.9116821289062,16039441,0.0,0.0
2018-10-03,556.9152037865365,561.490097342282,543.5754984980244,545.8629150390625,16135428,0.0,0.0
2018-10-04,538.7967276384044,539.2043806275547,500.97450067456447,508.3351135253906,50774608,0.0,0.0
2018-10-05,498.03026808007,505.1870240321671,470.2411069081793,475.0877990722656,47998260,0.0,0.0
2018-10-08,475.60873399141263,505.95708115871474,464.53382842946303,502.51458740234375,53983473,0.0,0.0
2018-10-09,508.06332838840353,508.8107224144397,489.74107783298524,493.7497863769531,24042005,0.0,0.0
2018-10-10,495.49365435475795,505.4361596355059,491.14523509493296,499.20794677734375,20784941,0.0,0.0
2018-10-11,481.9501625466786,504.93789577484677,472.4379876891093,492.7306213378906,28926389,0.0,0.0
2018-10-12,500.4988932821938,511.39258914978024,499.1173723936879,510.2828369140625,19814528,0.0,0.0
2018-10-15,511.80027602767234,519.5006302613596,506.47801861072406,516.261962890625,19406012,0.0,0.0
2018-10-16,519.0929880544509,528.7863127422486,516.3751803426846,527.1557006835938,16358598,0.0,0.0
2018-10-17,534.0406061088914,534.1991075755053,516.3751006049698,521.4935913085938,27967162,0.0,0.0
2018-10-19,498.2567184831783,503.2392947390595,484.7811303240251,498.8455505371094,55606079,0.0,0.0
2018-10-22,502.7863342415467,504.9605439129757,478.937970018257,481.3386535644531,28798142,0.0,0.0
2018-10-23,476.8543620099978,482.26723893859406,472.73241643719933,477.7376403808594,23128845,0.0,0.0
2018-10-24,486.8874453580065,487.3630707618178,467.1836727487976,473.68365478515625,29869514,0.0,0.0
2018-10-25,469.26728434742097,471.37355195028715,460.3892359294024,466.911865234375,30833933,0.0,0.0
2018-10-26,467.86305986473064,478.77943311531385,462.9258085010044,473.298583984375,20085933,0.0,0.0
2018-10-29,473.79686117252425,495.4710156921636,473.79686117252425,492.7306213378906,16781215,0.0,0.0
2018-10-30,491.6887921270049,491.6887921270049,476.55988435184986,478.7794189453125,19263668,0.0,0.0
2018-10-31,479.68533561388796,482.7881184203952,474.2498114148178,480.7044982910156,35999348,0.0,0.0
2018-11-01,483.71668973195654,483.71668973195654,475.6087133573199,478.439697265625,20552752,0.0,0.0
2018-11-02,483.30904267857426,489.6504926708545,481.5651333478057,486.8874206542969,36739798,0.0,0.0
2018-11-05,486.2306255875147,494.95011139429647,482.4030962735655,493.8630065917969,16585905,0.0,0.0
2018-11-06,495.5389680596894,503.69226960175394,494.451863203203,500.1138916015625,18886485,0.0,0.0
2018-11-07,505.0511293354319,505.0511293354319,501.29157233452503,503.1033935546875,2808599,0.0,0.0
2018-11-09,501.0877687901262,504.5076151382289,491.4623566190157,495.28985595703125,23712291,0.0,0.0
2018-11-12,497.2149268448863,497.713169370483,486.72888405150366,489.197509765625,12690610,0.0,0.0
2018-11-13,486.4797464086401,499.6155935740692,484.690542380576,498.0075988769531,14899604,0.0,0.0
2018-11-14,500.54417520348096,503.9866687608913,491.68880493288077,497.3281555175781,17034346,0.0,0.0
2018-11-15,496.87522031255384,499.6156147006091,492.1417650944441,496.8299255371094,14943663,0.0,0.0
2018-11-16,497.3281429073201,511.8228936319205,496.9431373355195,510.6678466796875,24131016,0.0,0.0
2018-11-19,513.1591367940661,521.6747963255362,512.298536075452,520.90478515625,15987574,0.0,0.0
2018-11-20,518.6400339057249,523.577285747944,511.8455751832294,515.197509765625,12511640,0.0,0.0
2018-11-21,515.2427618298191,518.866464784915,501.4501097339374,504.09991455078125,16422494,0.0,0.0
2018-11-22,504.8246609373709,509.73929521711466,498.3020319056505,499.54766845703125,12670591,0.0,0.0
2018-11-26,502.3334153890104,506.18356219203025,497.07907000799236,502.6731262207031,13969873,0.0,0.0
2018-11-27,501.83513115364525,511.8455488973897,500.72537889192506,511.0302429199219,14896607,0.0,0.0
2018-11-28,512.9552561159365,524.4151964127028,510.1695973673667,522.1051025390625,17507771,0.0,0.0
2018-11-29,525.8873169441623,534.4482710163263,525.4343692099025,529.2845458984375,27640198,0.0,0.0
2018-11-30,531.0057801546077,537.2113459190435,526.4761815843285,528.854248046875,23443212,0.0,0.0
2018-12-03,532.1835140326162,532.1835140326162,520.2253300588121,523.826416015625,12182825,0.0,0.0
2018-12-04,524.5284570125489,524.5284570125489,517.3717007933916,521.9465942382812,11358720,0.0,0.0
2018-12-05,518.0737626177943,524.8908377518537,516.0580544674814,523.2374877929688,12729759,0.0,0.0
2018-12-06,520.451797273901,520.451797273901,506.52329067847535,508.96929931640625,12831451,0.0,0.0
2018-12-07,511.5964195926187,514.9935880516045,502.03892009226325,513.5667724609375,15779984,0.0,0.0
2018-12-10,502.78635335443755,504.7340892251407,490.6017258236248,493.84039306640625,20521072,0.0,0.0
2018-12-11,482.85607779700393,499.2079759891197,477.8735314083798,497.1470031738281,29518062,0.0,0.0
2018-12-12,497.8037669830458,504.3717211301137,492.70798375958174,503.0128173828125,27572962,0.0,0.0
2018-12-13,510.939631161039,510.939631161039,496.0145796287119,501.4501037597656,20337275,0.0,0.0
2018-12-14,499.66089154917324,505.0058260440171,494.54243092342625,503.7828369140625,15795834,0.0,0.0
2018-12-17,505.481429557176,513.2043998173848,503.46575173567584,511.8002014160156,11077711,0.0,0.0
2018-12-18,508.8107100209504,515.9221709599368,507.5423958752876,514.7445068359375,12841994,0.0,0.0
2018-12-19,517.0545739207449,519.6817311499166,513.2949869267442,514.9256591796875,16118419,0.0,0.0
